timestamp,abertura,maxima,minima,fechamento,volume,pressao_compradora,pressao_vendedora,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,resistencia,suporte,dist_resistencia,dist_suporte,var_fechamento,RSI_14,vol_media_5,vol_media_20,fechamento_futuro,hora_num,minuto,dia_semana,retorno,volatilidade
2025-08-18 12:55:00+00:00,4336.455,4344.495,4332.555,4343.295,2574.9044,1.199999999999818,10.739999999999782,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4343.295,4344.495,4332.555,1.199999999999818,10.739999999999782,,,2574.9044,2574.9044,4349.385,12,55,0,0.0,0.0
2025-08-18 13:00:00+00:00,4343.295,4349.995,4337.225,4349.385,2132.8942,0.6099999999996726,12.159999999999854,4346.34,4345.325000000001,4346.34,4344.402272727273,4346.34,4343.875,4346.34,4343.533823529412,4346.34,4343.4155940594055,4346.34,4343.355597014926,4349.995,4332.555,0.6099999999996726,16.829999999999927,6.0900000000001455,100.0,2353.8993,2353.8993,4337.605,13,0,0,0.0014021612623595914,0.0009914777369315567
2025-08-18 13:05:00+00:00,4349.385,4357.775,4335.075,4337.605,8624.1547,20.170000000000073,2.5299999999997453,4343.428333333333,4342.751666666667,4343.428333333333,4343.166404958678,4343.428333333333,4343.277857142857,4343.428333333333,4343.301320645905,4343.428333333333,4343.300532790903,4343.428333333333,4343.298377144131,4357.775,4332.555,20.170000000000073,5.049999999999272,-11.780000000000655,34.07946278679279,4443.984433333333,4443.984433333333,4336.235,13,5,0,-0.0027084288928206357,0.0020896010263920426
2025-08-18 13:10:00+00:00,4337.785,4339.095,4330.735,4336.235,2123.9349,2.860000000000582,5.5,4341.63,4340.579444444445,4341.63,4341.906149511646,4341.63,4342.607108843537,4341.63,4343.024210032341,4341.63,4343.160621250489,4341.63,4343.228094784488,4357.775,4330.735,21.539999999999964,5.5,-1.3699999999998909,31.652806652806277,3863.97205,3863.97205,4346.415,13,10,0,-0.00031584249833715994,0.0017071994063764088
2025-08-18 13:15:00+00:00,4336.235,4346.675,4328.425,4346.415,4526.4207,0.2600000000002183,17.98999999999978,4342.5869999999995,4342.52462962963,4342.5869999999995,4342.725940509528,4342.5869999999995,4342.969765144153,4342.5869999999995,4343.157182187935,4342.5869999999995,4343.225064394044,4342.5869999999995,4343.259805284146,4357.775,4328.425,11.359999999999673,17.98999999999978,10.180000000000291,55.302515295716844,3996.46178,3996.46178,4351.285,13,15,0,0.002347658740820213,0.0019240333392740012
2025-08-18 13:20:00+00:00,4346.415,4366.925,4343.365,4351.285,5072.872,15.640000000000327,7.920000000000073,4344.185,4345.44475308642,4344.036666666667,4344.282133144159,4344.036666666667,4343.761692273281,4344.036666666667,4343.47592014135,4344.036666666667,4343.384667079311,4344.036666666667,4343.339657967886,4366.925,4328.425,15.640000000000327,22.859999999999673,4.869999999999891,61.6506270049571,4496.0553,4175.8634833333335,4353.645,13,20,0,0.001120463646476333,0.0017663736803719392
2025-08-18 13:25:00+00:00,4351.285,4359.255,4348.025,4353.645,1679.7768,5.609999999999673,5.6200000000008,4345.036999999999,4348.17816872428,4345.409285714285,4345.984472572493,4345.409285714285,4344.702959675827,4345.409285714285,4343.874707586788,4345.409285714285,4343.587841988631,4345.409285714285,4343.442198684623,4366.925,4328.425,13.279999999999745,25.220000000000255,2.360000000000582,64.12005457025916,4405.43182,3819.2796714285714,4363.075,13,25,0,0.0005423685187251337,0.001614909427335473
2025-08-18 13:30:00+00:00,4353.875,4364.235,4341.595,4363.075,4647.4467,1.1599999999998545,21.479999999999563,4350.130999999999,4353.14377914952,4347.6175,4349.091841195675,4347.6175,4346.452677801938,4347.6175,4344.627660230443,4347.6175,4343.973726305688,4347.6175,4343.637549941493,4366.925,4328.425,3.850000000000364,34.649999999999636,9.429999999999382,71.46267361111045,3610.0902199999996,3922.80055,4348.775,13,30,0,0.0021660011323842987,0.0016283762857776782
2025-08-18 13:35:00+00:00,4362.485,4369.635,4342.105,4348.775,5187.84,20.860000000000582,6.670000000000073,4352.639,4351.687519433013,4347.746111111111,4349.034233705553,4347.746111111111,4346.673851344611,4347.746111111111,4344.79030100572,4347.746111111111,4344.068801032307,4347.746111111111,4343.688668847547,4369.635,4328.425,20.860000000000582,20.349999999999454,-14.300000000000182,54.53792646571669,4222.87124,4063.3604888888885,4326.705,13,35,0,-0.0032775049706915693,0.001991072144003612
2025-08-18 13:40:00+00:00,4348.985,4354.355,4319.815,4326.705,3637.6289,27.649999999999636,6.890000000000327,4348.696999999999,4343.360012955342,4345.642,4344.974373031815,4345.642,4344.7720559784575,4345.642,4344.0810735153,4345.642,4343.724963388104,4345.642,4343.519677117721,4369.635,4319.815,42.93000000000029,6.890000000000327,-22.06999999999971,39.939357186173446,4045.1128800000006,4020.78733,4321.055,13,40,0,-0.005074992382912313,0.0024990905689389366
2025-08-18 13:45:00+00:00,4325.975,4337.105,4320.585,4321.055,3703.0884,16.049999999999272,0.47000000000025466,4342.651,4335.925008636896,4343.418,4340.62539611694,4343.406818181818,4342.513288742414,4343.406818181818,4343.17809024019,4343.406818181818,4343.276053222003,4343.406818181818,4343.296147992171,4369.635,4319.815,48.57999999999993,1.2400000000006912,-5.649999999999636,37.37797956867214,3771.15616,3991.905609090909,4314.765,13,45,0,-0.0013058435922947975,0.0025111272112904866
2025-08-18 13:50:00+00:00,4321.055,4323.095,4308.585,4314.765,4901.6987,8.329999999999927,6.180000000000291,4334.875,4328.871672424597,4339.956,4335.923505913859,4341.0199999999995,4339.8705945764705,4341.0199999999995,4342.063851407241,4341.0199999999995,4342.711477910676,4341.0199999999995,4343.0122559723495,4369.635,4308.585,54.86999999999989,6.180000000000291,-6.289999999999964,34.887170251086104,4415.54054,4067.7217,4284.455,13,50,0,-0.001455663026737719,0.002430609843358287
2025-08-18 13:55:00+00:00,4314.765,4319.245,4283.945,4284.455,10076.7579,34.789999999999964,0.5100000000002183,4319.151,4314.066114949732,4334.6410000000005,4326.565595747703,4336.668846153846,4334.592918902521,4336.668846153846,4339.80468076382,4336.668846153846,4341.5578842886825,4336.668846153846,4342.429596708944,4369.635,4283.945,85.18000000000029,0.5100000000002183,-30.3100000000004,26.407377706495666,5501.40278,4529.955253846154,4302.865,13,55,0,-0.007024716293934974,0.0030992064779019517
2025-08-18 14:00:00+00:00,4286.125,4306.365,4284.285,4302.865,4018.4649,3.5,18.579999999999927,4309.969,4310.332409966488,4331.304,4322.256396520847,4334.254285714285,4331.5712123403755,4334.254285714285,4338.356065831906,4334.254285714285,4340.791688560194,4334.254285714285,4342.035919129751,4369.635,4283.945,66.77000000000044,18.920000000000073,18.409999999999854,35.874502131227686,5267.52776,4493.420228571429,4285.355,14,0,0,0.004296929247710635,0.003559166457357737
2025-08-18 14:05:00+00:00,4303.335,4310.415,4285.015,4285.355,2971.4317,25.0600000000004,0.339999999999236,4301.6990000000005,4302.006606644325,4325.198,4315.547051698874,4330.994333333333,4327.169668307959,4330.994333333333,4336.277592662027,4330.994333333333,4339.6939323510815,4330.994333333333,4341.471929884679,4369.635,4283.945,84.28000000000065,1.4099999999998545,-17.51000000000022,31.963640891545197,5134.288320000001,4391.954326666667,4313.475,14,5,0,-0.004069381679415951,0.0035134947950942793
2025-08-18 14:10:00+00:00,4285.355,4314.805,4273.585,4313.475,6466.3657,1.3299999999999272,39.89000000000033,4300.183,4305.829404429551,4321.4169999999995,4315.170315026352,4329.899375,4325.865414183391,4329.899375,4335.383373341948,4329.899375,4339.174745571852,4329.899375,4341.1933534679165,4369.635,4273.585,56.159999999999854,39.89000000000033,28.1200000000008,40.169723514919355,5686.94378,4521.6050375,4310.005,14,10,0,0.0065618834378951,0.004285237782538679
2025-08-18 14:15:00+00:00,4313.565,4318.795,4303.795,4310.005,2912.8546,8.789999999999964,6.210000000000036,4299.231000000001,4307.221269619701,4317.053,4314.231166839742,4328.729117647059,4324.354898546878,4328.729117647059,4334.388143014812,4328.729117647059,4338.597126847657,4328.729117647059,4340.883021592615,4369.635,4273.585,59.63000000000011,36.42000000000007,-3.4700000000002547,42.084432717678304,5289.17496,4426.972658823529,4311.855,14,15,0,-0.0008044558041950811,0.004257195183722077
2025-08-18 14:20:00+00:00,4309.445,4321.215,4307.615,4311.855,3930.5581,9.360000000000582,4.239999999999782,4304.711,4308.765846413135,4311.931,4313.799136505244,4327.791666666667,4323.164432018604,4327.791666666667,4333.504490347565,4327.791666666667,4338.0675797813665,4327.791666666667,4340.594185556867,4369.635,4273.585,57.780000000000655,38.26999999999953,1.8499999999994543,43.027113602562636,4059.935,4399.394072222222,4312.495,14,20,0,0.0004292338407958507,0.0041477592989361345
2025-08-18 14:25:00+00:00,4312.815,4320.065,4308.125,4312.495,4010.333,7.569999999999709,4.369999999999891,4306.637000000001,4310.008897608756,4308.303,4313.562020777017,4326.986578947368,4322.14829563588,4326.986578947368,4332.680588765307,4326.986578947368,4337.5611920629235,4326.986578947368,4340.314591670729,4369.635,4273.585,57.14000000000033,38.909999999999854,0.6400000000003274,39.73862536302035,4058.3086200000007,4378.917173684211,4311.335,14,25,0,0.00014842799676717533,0.004095728575676847
2025-08-18 14:30:00+00:00,4312.73,4322.975,4300.625,4311.335,4449.9743,11.640000000000327,10.710000000000036,4311.8330000000005,4310.450931739171,4306.7660000000005,4313.157107908469,4326.204,4321.118457956272,4326.204,4331.8435068529425,4326.204,4337.041861527024,4326.204,4340.026237524752,4369.635,4273.585,58.30000000000018,37.75,-1.1599999999998545,37.63693755028791,4354.01714,4382.47003,4300.355,14,30,0,-0.0002689858191139427,0.003814571086704504
2025-08-18 14:35:00+00:00,4311.335,4314.405,4300.355,4300.355,1609.2887,14.050000000000182,0.0,4309.209,4307.085621159447,4304.696,4310.82945192511,4324.057,4319.14098576996,4324.973095238095,4330.608663446945,4324.973095238095,4336.315389021538,4324.973095238095,4339.631498842914,4369.635,4273.585,69.28000000000065,26.769999999999527,-10.980000000000473,34.343968505787444,3382.6017399999996,4334.189245,4296.885,14,35,0,-0.0025467749548574448,0.0038689448597251106
2025-08-18 14:40:00+00:00,4300.355,4305.995,4295.005,4296.885,1074.2778,9.109999999999673,1.8800000000001091,4306.585,4303.685414106299,4302.908,4308.294097029636,4321.432,4317.021368077583,4323.6963636363635,4329.286166841182,4323.6963636363635,4335.534589238933,4323.6963636363635,4339.206160545969,4369.635,4273.585,72.75,23.300000000000182,-3.469999999999345,29.848383364793463,3014.88638,4281.258425000001,4296.125,14,40,0,-0.0008069101271870327,0.003856060810784646
2025-08-18 14:45:00+00:00,4296.005,4299.995,4281.255,4296.125,1981.8653,3.869999999999891,14.86999999999989,4303.439,4301.165276070866,4304.075,4306.0815339333385,4319.357999999999,4315.03123778448,4322.497608695652,4327.9857289258425,4322.497608695652,4334.754201333212,4322.497608695652,4338.777492281831,4369.635,4273.585,73.51000000000022,22.539999999999964,-0.7600000000002183,32.53036034242503,2625.1478199999997,3949.1439550000005,4307.185,14,45,0,-0.00017687231564267325,0.003080630152527723
2025-08-18 14:50:00+00:00,4295.575,4307.735,4287.625,4307.185,2001.197,0.5499999999992724,19.5600000000004,4302.377,4303.17185071391,4304.507,4306.282164127277,4317.9055,4314.283977043101,4321.859583333334,4327.170014066006,4321.859583333334,4334.208276554336,4321.859583333334,4338.463139124798,4369.635,4273.585,62.44999999999982,33.600000000000364,11.0600000000004,43.012600229095305,2223.32062,3943.00706,4333.785,14,50,0,0.0025744129884490707,0.0028719279062059747
